TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CLAIM_STATUS,INCIDENT_SEVERITY,RISK_SEGMENTATION,CUSTOMER_STATE,INCIDENT_STATE,INCIDENT_CITY,AGE,EMPLOYMENT_STATUS,AGENT_ID,AGENT_NAME,AGENT_CITY,AGENT_STATE,VENDOR_ID,VENDOR_NAME,VENDOR_CITY,VENDOR_STATE
2020-12-22 00:00:00,TXN00005112,A00000256,PLC00006822,2018-05-31,2020-12-11,2020-12-16,Motor,135.01,5000,A,Total Loss,L,VT,FL,Panama City,64,Y,AGENT00700,Jonas Walker,Glendale,AZ,,,,
2020-12-22 00:00:00,TXN00005113,A00005093,PLC00006170,2019-09-26,2020-12-11,2020-12-16,Property,159.58,29000,A,Minor Loss,M,MD,FL,Panama City,57,Y,AGENT00820,Marianne Montalvan,Savannah,GA,,,,
2020-12-22 00:00:00,TXN00005114,A00009765,PLC00005339,2014-06-19,2020-12-09,2020-12-14,Mobile,11.43,100,A,Minor Loss,H,GA,MA,Brockton,29,Y,AGENT00872,Bill Tutt,Lynn Haven,FL,VNDR00482,Hardy Inc,Nashville,TN
2020-12-22 00:00:00,TXN00005115,A00009029,PLC00002443,2017-07-08,2020-12-17,2020-12-18,Health,102.91,5000,A,Major Loss,M,CT,CT,Manchester,56,Y,AGENT00345,Alfredo Dilsaver,Nashville,TN,VNDR00462,"Gardner, May and Wallace",Arvada,CO
2020-12-22 00:00:00,TXN00005116,A00003436,PLC00007770,2019-10-11,2020-12-06,2020-12-11,Mobile,7.29,300,A,Major Loss,M,CT,FL,Panama City,49,Y,AGENT00501,Shirley Conway,Arvada,CO,VNDR00192,Lewis-Campbell,Nashville,TN
2020-12-22 00:00:00,TXN00005117,A00001474,PLC00007287,2016-10-27,2020-12-06,2020-12-11,Mobile,8.85,700,A,Total Loss,H,MA,CA,Paso Robles,25,Y,AGENT00629,Brandy Fuentez,North Reading,MA,VNDR00287,Thompson Inc,Nashville,TN
2020-12-22 00:00:00,TXN00005118,A00009246,PLC00004684,2016-06-10,2020-12-21,2020-12-21,Mobile,10.71,500,A,Total Loss,L,CA,GA,Savannah,46,Y,AGENT00571,Michele Downs,Anchorage,AK,VNDR00154,Byrd-Richards,Watertown,MA
2020-12-22 00:00:00,TXN00005119,A00001434,PLC00005855,2015-08-19,2020-12-12,2020-12-15,Motor,103.73,1000,A,Total Loss,H,VT,VT,Vergennes,64,Y,AGENT00540,William Harper,San Leandro,CA,VNDR00365,Jones-Monroe,Burke,VT
2020-12-23 00:00:00,TXN00005120,A00000284,PLC00007062,2017-10-01,2020-12-13,2020-12-16,Property,123.51,18000,A,Total Loss,H,CT,AK,Anchorage,37,Y,AGENT00431,Sunshine Lopez,Fall River,MA,VNDR00529,Brooks-Henry,Arvada,CO
2020-12-23 00:00:00,TXN00005121,A00002450,PLC00003875,2014-10-31,2020-12-09,2020-12-14,Property,115.1,15000,A,Total Loss,M,AR,KY,Louisville,28,Y,AGENT00608,Renee Zaldana,Mammoth Lakes,CA,VNDR00437,Hanson Inc,Fayetteville,AR
2020-12-23 00:00:00,TXN00005122,A00000431,PLC00005990,2011-03-05,2020-12-13,2020-12-16,Health,161.9,3000,A,Total Loss,M,OK,OK,Oklahoma City,50,Y,AGENT01086,Barbara Betancourt,Holbrook,MA,,,,
2020-12-23 00:00:00,TXN00005123,A00008534,PLC00000253,2016-05-14,2020-12-07,2020-12-12,Mobile,10.6,100,A,Minor Loss,L,AK,VT,Saint Albans City,38,Y,AGENT01054,Michael Blalock,Woodbury,VT,VNDR00239,Brooks-Bowen,Oklahoma City,OK
2020-12-23 00:00:00,TXN00005124,A00003397,PLC00005735,2018-05-07,2020-12-03,2020-12-08,Life,60.79,75000,A,Total Loss,L,MD,VT,Newport,30,Y,AGENT00664,Howard Planas,Nichols Hills,OK,,,,
2020-12-23 00:00:00,TXN00005125,A00005767,PLC00000732,2012-11-20,2020-12-12,2020-12-17,Motor,88.74,10000,A,Total Loss,L,AZ,TN,Nashville,36,Y,AGENT00115,Joyce Adams,Montgomery,AL,,,,
2020-12-23 00:00:00,TXN00005126,A00007167,PLC00004478,2017-09-05,2020-12-18,2020-12-19,Motor,76.74,9000,A,Major Loss,L,KY,AK,Anchorage,49,Y,AGENT00694,Jean Dominguez,Manchester,CT,VNDR00203,Smith Ltd,Louisville,KY
2020-12-23 00:00:00,TXN00005127,A00006602,PLC00007523,2019-04-29,2020-12-11,2020-12-16,Motor,112.92,5000,A,Total Loss,L,AL,CA,Oakland,33,Y,AGENT01114,Dianne Peters,Belchertown,MA,,,,
2020-12-23 00:00:00,TXN00005128,A00007418,PLC00008978,2016-03-06,2020-12-18,2020-12-19,Mobile,9.9,500,A,Total Loss,M,AK,VT,Hartford,64,Y,AGENT00926,Annie Bobbitt,Anchorage,AK,,,,
2020-12-23 00:00:00,TXN00005129,A00004349,PLC00002263,2012-06-27,2020-12-16,2020-12-18,Travel,78.47,1000,A,Minor Loss,L,KY,TN,Nashville,26,Y,AGENT00731,Lacy Powers,Washington,DC,,,,
2020-12-23 00:00:00,TXN00005130,A00003133,PLC00005561,2011-12-20,2020-12-05,2020-12-10,Travel,58.28,4000,A,Major Loss,M,TN,AZ,Glendale,48,Y,AGENT00920,Yolanda Samples,Brentwood,TN,VNDR00099,"Welch, Keller and Hicks",Washington,DC
2020-12-23 00:00:00,TXN00005131,A00003765,PLC00003533,2019-09-08,2020-12-19,2020-12-20,Life,88.1,21000,A,Minor Loss,M,AL,GA,Savannah,39,Y,AGENT00032,Russell Frost,Montpelier,VT,VNDR00074,Fox-Anderson,Berkeley,CA
2020-12-23 00:00:00,TXN00005132,A00003330,PLC00008446,2018-06-20,2020-12-19,2020-12-20,Motor,121.05,6000,A,Total Loss,L,GA,GA,Savannah,60,Y,AGENT00723,Thomas Phariss,Montgomery,AL,VNDR00276,Davis-Ferguson,Nashville,TN
2020-12-23 00:00:00,TXN00005133,A00004046,PLC00000110,2017-05-19,2020-12-16,2020-12-18,Property,113.98,25000,A,Major Loss,L,CA,CT,Manchester,31,Y,AGENT00998,Winifred Sampson,Glendale,AZ,VNDR00183,"Johnson, Espinoza and Kelley",Louisville,KY
2020-12-23 00:00:00,TXN00005134,A00008493,PLC00007292,2016-03-02,2020-12-16,2020-12-18,Property,158.93,29000,A,Major Loss,L,KY,AK,Anchorage,53,Y,AGENT01196,Myrtle Mccatty,Washington,DC,,,,
2020-12-23 00:00:00,TXN00005135,A00005930,PLC00001260,2018-04-18,2020-12-17,2020-12-19,Property,109.06,27000,A,Minor Loss,L,VT,TN,Nashville,28,Y,AGENT00702,William Cole,Barre,VT,VNDR00383,"Dawson, Taylor and Chavez",Norwood,MA
2020-12-23 00:00:00,TXN00005136,A00000495,PLC00008181,2010-10-28,2020-12-10,2020-12-15,Life,95.56,72000,A,Minor Loss,H,AR,MA,Shelburne Falls,44,Y,AGENT00125,Salvador Soriano,Panama City,FL,VNDR00151,Jones Group,Arvada,CO
2020-12-23 00:00:00,TXN00005137,A00009589,PLC00009679,2018-09-17,2020-12-13,2020-12-16,Motor,111.73,6000,A,Minor Loss,M,TN,AZ,Glendale,50,Y,AGENT01158,Paul Hanson,Arvada,CO,VNDR00584,"Garrett, Wagner and Edwards",Midwest City,OK
2020-12-23 00:00:00,TXN00005138,A00004463,PLC00003176,2012-09-25,2020-12-21,2020-12-21,Motor,106.89,9000,A,Total Loss,M,CA,AR,Fayetteville,47,Y,AGENT00443,Linda Driver,Anchorage,AK,VNDR00171,"Franco, Watson and Murray",Oklahoma City,OK
2020-12-23 00:00:00,TXN00005139,A00001024,PLC00008627,2016-06-15,2020-12-04,2020-12-09,Motor,106.91,8000,A,Total Loss,L,CA,CA,Alameda,34,Y,AGENT00230,Mark Lee,Washington,DC,,,,
2020-12-23 00:00:00,TXN00005140,A00007630,PLC00000462,2011-12-05,2020-12-05,2020-12-10,Travel,95.33,4000,A,Minor Loss,L,CT,CT,Manchester,55,Y,AGENT00980,Gary Stiles,Manchester,CT,VNDR00019,Wells-Hooper,Glendale,AZ
2020-12-23 00:00:00,TXN00005141,A00009415,PLC00000735,2016-01-11,2020-12-06,2020-12-11,Life,96.55,54000,A,Total Loss,M,CO,AZ,Glendale,43,Y,AGENT00439,Nancy Hannah,Littleton,CO,VNDR00292,Wilson and Sons,Savannah,GA
2020-12-23 00:00:00,TXN00005142,A00006704,PLC00001501,2014-04-23,2020-12-08,2020-12-13,Mobile,7.55,300,A,Total Loss,L,OK,KY,Louisville,50,Y,AGENT00607,Joyce Bumgardner,Norman,OK,VNDR00406,Lawson PLC,Savannah,GA
2020-12-23 00:00:00,TXN00005143,A00006845,PLC00004987,2017-04-30,2020-12-18,2020-12-19,Travel,92.98,3000,A,Minor Loss,M,OK,OK,Midwest City,42,Y,AGENT00581,Angel Elliott,Bolton,VT,VNDR00590,Riley-Kelly,Manchester,CT
2020-12-23 00:00:00,TXN00005144,A00008261,PLC00006173,2016-04-08,2020-12-11,2020-12-16,Motor,103.18,9000,A,Major Loss,L,TN,CO,Arvada,37,Y,AGENT00950,Leigh Stogsdill,Berkeley,CA,VNDR00282,"Holmes, Bishop and Nunez",Fayetteville,AR
2020-12-24 00:00:00,TXN00005145,A00007950,PLC00002409,2017-11-06,2020-12-23,2020-12-23,Property,139.84,26000,A,Minor Loss,L,DC,DC,Washington,27,Y,AGENT00245,Angelica Rayburn,Fayetteville,AR,VNDR00275,Hardin and Sons,Nashville,TN
2020-12-24 00:00:00,TXN00005146,A00006733,PLC00004035,2013-06-06,2020-12-16,2020-12-19,Travel,73.4,3000,A,Minor Loss,H,CA,GA,Savannah,27,Y,AGENT00547,Richard Anderson,Nashville,TN,VNDR00600,"Jacobs, Fox and Torres",Fayetteville,AR
2020-12-24 00:00:00,TXN00005147,A00000817,PLC00004895,2010-07-09,2020-12-19,2020-12-20,Property,97.89,28000,A,Total Loss,L,DC,MA,South Hadley,30,Y,AGENT00375,Robert Fulk,Edgewater,MD,,,,
2020-12-24 00:00:00,TXN00005148,A00005983,PLC00006210,2016-09-22,2020-12-13,2020-12-18,Life,57.13,73000,A,Major Loss,H,MA,DC,Washington,25,Y,AGENT01058,Eva Robinson,Sutter Creek,CA,VNDR00584,"Garrett, Wagner and Edwards",Midwest City,OK
2020-12-24 00:00:00,TXN00005149,A00008344,PLC00009520,2019-02-17,2020-12-09,2020-12-14,Travel,77.43,5000,A,Major Loss,M,CO,AZ,Glendale,33,Y,AGENT01125,Frank Valenzuela,Washington,DC,VNDR00135,Shields-Bush,Savannah,GA
2020-12-24 00:00:00,TXN00005150,A00008696,PLC00004981,2019-08-11,2020-12-16,2020-12-19,Property,124.45,39000,A,Major Loss,L,CA,AZ,Glendale,64,Y,AGENT00409,Darryl Hafenstein,Savannah,GA,VNDR00326,Stewart Ltd,Washington,DC
2020-12-24 00:00:00,TXN00005151,A00008146,PLC00003123,2018-06-07,2020-12-13,2020-12-18,Health,191.53,4000,A,Total Loss,L,AL,DC,Washington,39,Y,AGENT00597,Loretta Branson,Arvada,CO,VNDR00443,"Nelson, Benson and Francis",Louisville,KY
2020-12-24 00:00:00,TXN00005152,A00001583,PLC00007084,2015-02-18,2020-12-21,2020-12-21,Health,132.78,5000,A,Total Loss,L,CO,FL,Panama City,36,Y,AGENT00493,Sandra Chau,Nashville,TN,VNDR00134,Miller Ltd,Anchorage,AK
2020-12-24 00:00:00,TXN00005153,A00004123,PLC00003190,2012-04-04,2020-12-10,2020-12-15,Life,81.79,43000,A,Major Loss,L,MA,VT,Chester,25,Y,AGENT00893,Robert Villareal,Fall River,MA,,,,
2020-12-24 00:00:00,TXN00005154,A00007519,PLC00009997,2015-01-27,2020-12-13,2020-12-18,Health,114.51,15000,A,Minor Loss,M,AL,CT,Manchester,46,Y,AGENT00606,Jamie Collins,Panama City Beach,FL,VNDR00098,Rodriguez Inc,Washington,DC
2020-12-24 00:00:00,TXN00005155,A00005367,PLC00005662,2011-07-09,2020-12-07,2020-12-12,Property,90.0,35000,A,Minor Loss,H,KY,CA,Monte Rio,28,Y,AGENT01168,Donald Olivarez,Hayward,CA,VNDR00031,Johnson Ltd,Fayetteville,AR
2020-12-24 00:00:00,TXN00005156,A00000556,PLC00007042,2020-01-26,2020-12-18,2020-12-20,Property,139.56,37000,A,Total Loss,M,TN,DC,Washington,59,Y,AGENT00564,Mary Harris,Washington,DC,VNDR00504,Hill LLC,Arvada,CO
2020-12-24 00:00:00,TXN00005157,A00009875,PLC00003494,2012-01-18,2020-12-23,2020-12-23,Life,84.44,11000,A,Total Loss,H,DC,AL,Montgomery,31,Y,AGENT00476,Melvin Schmidt,Panama City,FL,VNDR00519,"Luna, Meyer and Lopez",Salinas,CA
2020-12-24 00:00:00,TXN00005158,A00001185,PLC00000182,2018-01-04,2020-12-21,2020-12-21,Travel,91.66,3000,A,Major Loss,M,GA,CT,Manchester,40,Y,AGENT00969,Julian Holland,Panama City Beach,FL,,,,
2020-12-24 00:00:00,TXN00005159,A00003185,PLC00009736,2019-11-11,2020-12-10,2020-12-15,Health,190.31,3000,A,Major Loss,M,KY,CA,Berkeley,61,Y,AGENT00944,Melvin Stacey,Louisville,KY,,,,
2020-12-24 00:00:00,TXN00005160,A00002430,PLC00008498,2016-06-03,2020-12-14,2020-12-17,Health,154.52,14000,A,Major Loss,H,AZ,CO,Arvada,29,Y,AGENT00174,Leonard Martin,Glen Burnie,MD,VNDR00114,Mayo-Green,Arvada,CO
2020-12-24 00:00:00,TXN00005161,A00004755,PLC00001835,2010-07-30,2020-12-19,2020-12-20,Mobile,7.62,700,A,Minor Loss,L,FL,OK,Edmond,43,Y,AGENT00690,Robert Ward,Louisville,KY,VNDR00082,Barnes PLC,Selma,CA
2020-12-24 00:00:00,TXN00005162,A00002663,PLC00004179,2015-02-14,2020-12-12,2020-12-17,Travel,70.49,5000,A,Minor Loss,M,TN,AK,Anchorage,36,Y,AGENT00066,Danielle Visvardis,Worcester,MA,VNDR00373,"Martinez, Sims and Thomas",Newark,CA
2020-12-24 00:00:00,TXN00005163,A00004861,PLC00004483,2016-09-26,2020-12-18,2020-12-20,Mobile,6.93,600,A,Minor Loss,L,CO,KY,Louisville,51,Y,AGENT00880,Albert Garcia,Panama City,FL,VNDR00134,Miller Ltd,Anchorage,AK
2020-12-24 00:00:00,TXN00005164,A00007954,PLC00003977,2011-07-31,2020-12-07,2020-12-12,Mobile,9.02,100,A,Total Loss,H,DC,AZ,Glendale,41,Y,AGENT00100,Steve Hayes,Anchorage,AK,VNDR00190,Short Inc,Arvada,CO
2020-12-24 00:00:00,TXN00005165,A00007344,PLC00008048,2014-12-10,2020-12-13,2020-12-18,Travel,98.06,5000,A,Major Loss,M,AL,MD,Deale,51,Y,AGENT00650,Marvin Robinson,Oakland,CA,VNDR00565,Ochoa and Sons,Brockton,MA
2020-12-24 00:00:00,TXN00005166,A00002766,PLC00009742,2011-08-12,2020-12-22,2020-12-22,Life,80.59,82000,A,Major Loss,L,OK,CA,San Leandro,54,Y,AGENT00793,Walter Prue,Oakland,CA,,,,
2020-12-24 00:00:00,TXN00005167,A00006277,PLC00001870,2018-12-17,2020-12-05,2020-12-10,Property,100.24,26000,A,Minor Loss,M,CA,MD,Baltimore,36,N,AGENT00053,Stella Gilbert,Louisville,KY,,,,
2020-12-24 00:00:00,TXN00005168,A00001909,PLC00002190,2012-12-15,2020-12-04,2020-12-09,Mobile,6.44,300,A,Major Loss,M,VT,GA,Savannah,32,Y,AGENT01075,Sylvia Hawkins,Washington,DC,,,,
2020-12-24 00:00:00,TXN00005169,A00005095,PLC00003885,2010-07-27,2020-12-06,2020-12-11,Travel,56.17,4000,A,Total Loss,M,TN,TN,Nashville,55,Y,AGENT00718,Cheryl Haynes,Nashville,TN,VNDR00293,Brown Ltd,Cambridge,MA
2020-12-24 00:00:00,TXN00005170,A00008843,PLC00003591,2013-03-23,2020-12-07,2020-12-12,Life,51.84,20000,A,Major Loss,L,MA,VT,Chester,46,N,AGENT00286,Hans Woodward,Freetown,MA,VNDR00493,"Rojas, Brown and Floyd",Arvada,CO
2020-12-25 00:00:00,TXN00005171,A00003472,PLC00001400,2017-06-10,2020-12-12,2020-12-17,Health,117.56,1000,A,Minor Loss,M,OK,AZ,Glendale,60,Y,AGENT00465,Allison Taylor,Glendale,AZ,,,,
2020-12-25 00:00:00,TXN00005172,A00009647,PLC00005413,2016-04-01,2020-12-14,2020-12-19,Travel,72.37,1000,A,Minor Loss,M,KY,AK,Anchorage,25,Y,AGENT00897,Calvin Lewis,Del City,OK,,,,
2020-12-25 00:00:00,TXN00005173,A00008482,PLC00003247,2012-11-26,2020-12-12,2020-12-17,Travel,69.48,2000,A,Total Loss,L,CA,DC,Washington,47,Y,AGENT00614,Scott Leist,Savannah,GA,VNDR00365,Jones-Monroe,Burke,VT
2020-12-25 00:00:00,TXN00005174,A00003119,PLC00002709,2011-12-15,2020-12-22,2020-12-22,Property,148.07,30000,A,Minor Loss,M,AZ,MA,Cambridge,43,Y,AGENT00038,Harold Ward,Pooler,GA,,,,
2020-12-25 00:00:00,TXN00005175,A00008465,PLC00001142,2018-09-11,2020-12-19,2020-12-21,Travel,63.3,1000,A,Minor Loss,M,OK,AR,Fayetteville,27,Y,AGENT00369,Joel Buss,Savannah,GA,,,,
2020-12-25 00:00:00,TXN00005176,A00003982,PLC00006413,2016-12-13,2020-12-05,2020-12-10,Travel,80.64,2000,A,Minor Loss,M,CA,MA,Medford,57,Y,AGENT00140,Sergio Randolph,Louisville,KY,,,,
2020-12-25 00:00:00,TXN00005177,A00004639,PLC00000344,2011-11-04,2020-12-21,2020-12-22,Travel,98.15,4000,A,Major Loss,H,GA,CO,Aurora,55,N,AGENT00432,Merle Stancil,Arvada,CO,,,,
2020-12-25 00:00:00,TXN00005178,A00002589,PLC00001041,2017-05-14,2020-12-13,2020-12-18,Property,140.15,13000,A,Total Loss,L,CO,GA,Savannah,29,Y,AGENT00358,Mary Tademy,Arvada,CO,VNDR00086,"Guerrero, Norman and Baker",Dartmouth,MA
2020-12-25 00:00:00,TXN00005179,A00005440,PLC00009257,2010-12-22,2020-12-15,2020-12-18,Motor,136.09,1000,A,Total Loss,M,CT,CA,Fremont,32,Y,AGENT00525,Don Ritchie,Rancho Palos Verdes,CA,VNDR00232,"Myers, Hayes and Jones",Savannah,GA
2020-12-25 00:00:00,TXN00005180,A00002340,PLC00001645,2015-06-03,2020-12-07,2020-12-12,Life,56.31,92000,A,Major Loss,L,VT,OK,Del City,42,Y,AGENT00729,Samuel Tolman,Oklahoma City,OK,VNDR00427,Jackson-Williams,Louisville,KY
2020-12-25 00:00:00,TXN00005181,A00000218,PLC00003990,2015-06-30,2020-12-19,2020-12-21,Mobile,6.68,200,A,Major Loss,M,MD,MD,Millersville,35,Y,AGENT00481,Mary Scribner,Louisville,KY,VNDR00394,Hart PLC,Santa Rosa,CA
2020-12-25 00:00:00,TXN00005182,A00003627,PLC00001511,2013-01-26,2020-12-19,2020-12-21,Mobile,7.56,100,A,Total Loss,M,FL,MA,Woburn,29,N,AGENT00397,Humberto Tanguay,Medford,MA,,,,
2020-12-25 00:00:00,TXN00005183,A00008359,PLC00000289,2010-12-24,2020-12-21,2020-12-22,Property,117.61,21000,A,Major Loss,L,FL,MD,Glen Burnie,48,Y,AGENT01096,Robert Beier,Livermore,CA,,,,
2020-12-25 00:00:00,TXN00005184,A00001915,PLC00005603,2020-01-02,2020-12-17,2020-12-20,Mobile,10.42,500,A,Minor Loss,L,AZ,CA,Alameda,58,Y,AGENT00410,Ken Tantillo,Severna Park,MD,,,,
2020-12-25 00:00:00,TXN00005185,A00008410,PLC00009334,2010-06-27,2020-12-15,2020-12-18,Motor,114.12,7000,A,Major Loss,M,FL,VT,Shaftsbury,63,Y,AGENT00986,Christopher Lazor,Lowell,MA,VNDR00557,Bridges and Sons,Washington,DC
2020-12-25 00:00:00,TXN00005186,A00005261,PLC00000746,2016-02-05,2020-12-23,2020-12-23,Property,136.28,24000,D,Minor Loss,H,CT,AZ,Glendale,42,Y,AGENT00315,Jean Mcdonald,Nashville,TN,VNDR00434,"Price, Rodriguez and Brown",Montgomery,AL
2020-12-25 00:00:00,TXN00005187,A00001044,PLC00002599,2012-12-07,2020-12-09,2020-12-14,Motor,114.52,10000,A,Total Loss,L,CA,CA,Roseville,47,Y,AGENT00300,Sean Tate,Tyndall Air Force Base,FL,VNDR00463,Perez-Rosario,Millersville,MD
2020-12-25 00:00:00,TXN00005188,A00008604,PLC00007833,2019-01-16,2020-12-11,2020-12-16,Property,118.43,21000,A,Minor Loss,M,AR,CA,Hayward,40,Y,AGENT00267,Richard Sideris,Tampa,FL,VNDR00037,Schmitt-Johnson,Anchorage,AK
2020-12-25 00:00:00,TXN00005189,A00002615,PLC00003380,2014-09-25,2020-12-08,2020-12-13,Mobile,10.86,600,A,Minor Loss,L,MD,VT,Fairlee,26,Y,AGENT00828,John Mccarter,Washington,DC,,,,
2020-12-25 00:00:00,TXN00005190,A00000685,PLC00005357,2015-07-25,2020-12-07,2020-12-12,Motor,109.18,5000,A,Major Loss,M,CA,CO,Arvada,63,Y,AGENT00259,Jerome Chittenden,San Leandro,CA,,,,
2020-12-25 00:00:00,TXN00005191,A00001911,PLC00002482,2012-08-18,2020-12-12,2020-12-17,Travel,91.72,1000,A,Total Loss,L,AL,MD,Annapolis,57,N,AGENT00449,Richard Saucedo,Berkeley,CA,,,,
2020-12-25 00:00:00,TXN00005192,A00007071,PLC00007502,2010-08-01,2020-12-08,2020-12-13,Health,162.65,5000,A,Major Loss,M,TN,CO,Arvada,28,N,AGENT00154,Jacquelyn Webb,Oklahoma City,OK,,,,
2020-12-25 00:00:00,TXN00005193,A00000348,PLC00007228,2015-01-01,2020-12-05,2020-12-10,Property,142.67,28000,A,Major Loss,M,VT,AL,Birmingham,29,Y,AGENT00932,Carl Chiarelli,Barre,VT,VNDR00031,Johnson Ltd,Fayetteville,AR
2020-12-25 00:00:00,TXN00005194,A00001257,PLC00008513,2017-06-04,2020-12-06,2020-12-11,Health,131.5,14000,A,Minor Loss,L,AR,MA,Brockton,53,Y,AGENT00192,Hassan Taylor,Savannah,GA,,,,
2020-12-25 00:00:00,TXN00005195,A00008787,PLC00004767,2017-12-17,2020-12-13,2020-12-18,Mobile,9.91,100,A,Total Loss,L,CA,CT,Manchester,53,Y,AGENT00505,Janet Stevens,Arvada,CO,,,,
2020-12-25 00:00:00,TXN00005196,A00009314,PLC00008237,2013-01-22,2020-12-22,2020-12-22,Motor,92.6,3000,A,Major Loss,L,CA,DC,Washington,49,Y,AGENT00517,Betty Henderson,Newfane,VT,VNDR00060,"Taylor, Holt and Stout",Oakland,CA
2020-12-25 00:00:00,TXN00005197,A00005733,PLC00009354,2015-05-29,2020-12-21,2020-12-22,Travel,79.76,3000,D,Minor Loss,M,CO,AZ,Glendale,42,Y,AGENT00989,Stephen Snider,Louisville,KY,VNDR00078,Young Ltd,Redding,CA
2020-12-25 00:00:00,TXN00005198,A00006609,PLC00005451,2017-01-15,2020-12-13,2020-12-18,Health,137.66,18000,A,Major Loss,L,CA,DC,Washington,33,Y,AGENT00743,Roberto Wetzel,Anchorage,AK,,,,
2020-12-25 00:00:00,TXN00005199,A00001960,PLC00004105,2014-06-15,2020-12-19,2020-12-21,Health,168.37,16000,A,Total Loss,M,VT,CO,Greeley,29,Y,AGENT00530,Richard Schexnayder,Aptos,CA,VNDR00200,Meyer-Stevenson,Louisville,KY
2020-12-25 00:00:00,TXN00005200,A00005920,PLC00007401,2010-06-13,2020-12-23,2020-12-23,Property,124.98,29000,A,Minor Loss,L,CT,VT,Saint Albans City,50,Y,AGENT00378,William Mckay,Danville,VT,VNDR00362,"Andersen, Davis and Washington",,VT
2020-12-25 00:00:00,TXN00005201,A00008379,PLC00003370,2019-10-09,2020-12-14,2020-12-19,Mobile,8.56,700,A,Minor Loss,H,MA,CT,Manchester,38,Y,AGENT00842,Janean Mccaffrey,Lexington,MA,,,,
2020-12-25 00:00:00,TXN00005202,A00002681,PLC00002018,2011-06-18,2020-12-22,2020-12-22,Motor,131.22,6000,A,Minor Loss,L,AZ,MA,West Tisbury,32,Y,AGENT00983,David Montanye,Glendale,AZ,VNDR00429,Mora-Rivas,Mammoth Lakes,CA
2020-12-26 00:00:00,TXN00005203,A00004009,PLC00005437,2013-09-05,2020-12-09,2020-12-14,Life,71.0,75000,A,Total Loss,H,CA,AZ,Glendale,56,N,AGENT00670,Susan Sanders,Manchester,CT,,,,
2020-12-26 00:00:00,TXN00005204,A00004411,PLC00001187,2018-02-14,2020-12-13,2020-12-18,Life,93.69,16000,A,Major Loss,M,GA,MA,Duxbury,43,Y,AGENT01035,Patrick Murray,Lynn Haven,FL,VNDR00512,Petersen Ltd,Manchester,CT
2020-12-26 00:00:00,TXN00005205,A00008677,PLC00008870,2017-05-12,2020-12-18,2020-12-21,Property,149.05,18000,A,Minor Loss,M,CO,CO,Arvada,63,Y,AGENT00564,Mary Harris,Washington,DC,,,,
2020-12-26 00:00:00,TXN00005206,A00006561,PLC00000918,2012-09-19,2020-12-21,2020-12-22,Mobile,8.98,500,A,Major Loss,M,FL,DC,Washington,54,Y,AGENT00225,Judith Piacente,Manchester,CT,,,,
2020-12-26 00:00:00,TXN00005207,A00001426,PLC00003466,2016-06-30,2020-12-24,2020-12-24,Life,51.23,80000,A,Major Loss,M,GA,CO,Arvada,50,Y,AGENT01163,William Rodriguez,Manchester,CT,VNDR00317,"Gonzales, Collins and Rose",Montgomery,AL
2020-12-26 00:00:00,TXN00005208,A00003237,PLC00008097,2016-10-30,2020-12-21,2020-12-22,Mobile,8.88,600,A,Total Loss,M,AZ,AK,Anchorage,56,Y,AGENT00883,Howard Smith,Montgomery,AL,,,,
2020-12-26 00:00:00,TXN00005209,A00000272,PLC00008696,2014-10-06,2020-12-19,2020-12-21,Property,149.31,18000,A,Minor Loss,M,FL,CA,Oakland,34,Y,AGENT00021,Robert Barnes,Hyde Park,VT,VNDR00023,Mckinney-Campbell,Louisville,KY
2020-12-26 00:00:00,TXN00005210,A00007884,PLC00005057,2014-09-02,2020-12-13,2020-12-18,Motor,88.6,4000,A,Minor Loss,L,CA,AK,Anchorage,26,Y,AGENT00764,Kimberly Zwolinski,Oroville,CA,,,,
2020-12-26 00:00:00,TXN00005211,A00006292,PLC00004331,2015-11-28,2020-12-21,2020-12-22,Property,126.08,28000,A,Minor Loss,M,AZ,FL,Lynn Haven,44,Y,AGENT01126,Robyn Garcia,Oklahoma City,OK,VNDR00081,Perez-Richards,Plantation,KY
2020-12-26 00:00:00,TXN00005212,A00002193,PLC00006787,2019-04-21,2020-12-07,2020-12-12,Travel,59.54,1000,A,Major Loss,L,AZ,CO,Arvada,55,Y,AGENT01134,Joanna Bailey,Farmington,AR,VNDR00169,Hicks Group,Fayetteville,AR
2020-12-26 00:00:00,TXN00005213,A00008750,PLC00000698,2011-02-06,2020-12-23,2020-12-23,Travel,55.43,2000,A,Minor Loss,L,OK,CA,Fremont,59,Y,AGENT00270,Robert Inks,Litchfield Park,AZ,VNDR00578,Hoover-Murray,Arvada,CO
2020-12-26 00:00:00,TXN00005214,A00002898,PLC00008057,2010-12-05,2020-12-08,2020-12-13,Property,112.94,34000,A,Total Loss,M,AL,GA,Savannah,25,Y,AGENT00151,Lois House,Pooler,GA,VNDR00168,"Miller, Bryant and Vega",Anchorage,AK
